Customer_Name,Customer_Since_Date,ARR,Contract_Duration,Renewal_Date,Prediction_Point,Employee_Count,Annual_Revenue,Industry,State,City,Zip_Code,Latitude,Longitude,Products_Purchased,Churn,Customer_Succes_Manager,"CSAT (270 days count)","CSAT[Customer_Review] (270 days tokens)","CSAT[Customer_Review] (latest)","CSAT[Net_Promoter_Score] (270 days avg)","CSAT[Net_Promoter_Score] (270 days missing count)","CSAT[Net_Promoter_Score] (latest)","Customers (5 years count)","Customers[ARR] (5 years avg)","Customers[ARR] (5 years missing count)","Customers[Contract_Duration] (5 years avg)","Customers[Contract_Duration] (5 years counts)","Customers[Contract_Duration] (5 years most frequent)","Customers[Contract_Duration] (5 years unique count)","Customers[Customer_Succes_Manager] (5 years counts)","Customers[Customer_Succes_Manager] (5 years most frequent)","Customers[Customer_Succes_Manager] (5 years unique count)","Customers[Products_Purchased] (5 years count of business_essentials)","Customers[Products_Purchased] (5 years count of enterprise)","Customers[Products_Purchased] (5 years count of starter_pack)","Customers[Products_Purchased] (5 years most frequent)","Customers[Products_Purchased] (5 years unique count)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (1 month avg)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (1 month missing count)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (180 days avg)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (180 days missing count)","Product_Usage (1 month count)","Product_Usage (180 days count)","Product_Usage (days since previous event by Customer_Name) (1 month avg)","Product_Usage (days since previous event by Customer_Name) (1 month missing count)","Product_Usage (days since previous event by Customer_Name) (180 days avg)","Product_Usage (days since previous event by Customer_Name) (180 days missing count)","Product_Usage[Activity_Type] (1 month counts)","Product_Usage[Activity_Type] (1 month most frequent)","Product_Usage[Activity_Type] (1 month unique count)","Product_Usage[Activity_Type] (180 days counts)","Product_Usage[Activity_Type] (180 days most frequent)","Product_Usage[Activity_Type] (180 days unique count)","Product_Usage[UserID] (1 month counts)","Product_Usage[UserID] (1 month most frequent)","Product_Usage[UserID] (1 month unique count)","Product_Usage[UserID] (180 days counts)","Product_Usage[UserID] (180 days most frequent)","Product_Usage[UserID] (180 days unique count)"
"Solutions Vision Federated",2015-11-01,150496,36,2018-11-01,2018-05-01,45861,3148403452,energy,PA,"Mill Creek",17060,40.4761878,-77.9023777,starter_pack,0,"Gale Newton",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,14.8875,0,88.66208,0,1,10,,1,17.76103,1,"{""launch a job"" : 1.0}","launch a job",1.0,"{""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""download report"" : 1.0, ""invite team member"" : 4.0, ""share report"" : 1.0, ""download data"" : 1.0}","invite team member",7.0,"{""ID_10327"" : 1.0}",ID_10327,1.0,"{""ID_21174"" : 1.0, ""ID_10327"" : 2.0, ""ID_18357"" : 1.0, ""ID_36422"" : 2.0, ""ID_24841"" : 2.0, ""ID_39352"" : 1.0, ""ID_16474"" : 1.0}",ID_10327,7.0
"Solutions Vision Federated",2015-11-01,195408,12,2019-11-01,2019-05-01,45861,3148403452,energy,PA,"Mill Creek",17060,40.4761878,-77.9023777,starter_pack,1,"Chastity Sorenson",1,"{""for"" : 1.0, ""flipkart"" : 1.0, ""so"" : 1.0, ""thanks"" : 1.0, ""awesome"" : 1.0, ""quickly"" : 1.0, ""delivering"" : 1.0, ""product"" : 2.0, ""the"" : 1.0}","Awesome product...Thanks flipkart for delivering the product so quickly.",9.0,0,9,1,150496.0,0,36.0,"{""36"" : 1.0}",36,1.0,"{""Gale Newton"" : 1.0}","Gale Newton",1.0,0.0,0.0,1.0,starter_pack,1.0,,,91.36057,0,0,9,,,14.7401,1,,,0.0,"{""build a chart"" : 2.0, ""upload data"" : 2.0, ""launch a job"" : 2.0, ""sign in"" : 1.0, ""download report"" : 1.0, ""share report"" : 1.0}","build a chart",6.0,,,0.0,"{""ID_21174"" : 1.0, ""ID_18357"" : 1.0, ""ID_36422"" : 1.0, ""ID_24841"" : 1.0, ""ID_39352"" : 1.0, ""ID_16474"" : 2.0, ""ID_14598"" : 2.0}",ID_14598,7.0
"Source Advanced Graphics",2018-02-01,40539,12,2019-02-01,2018-08-01,63646,7432452504,retail,OR,Marylhurst,97036,45.3891316,-122.6559109,enterprise,1,"Kira Sharpe",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,16.42691,0,81.02808,0,4,14,6.526389,1,12.70759,1,"{""launch a job"" : 1.0, ""download report"" : 1.0, ""create report"" : 1.0, ""upload data"" : 1.0}","create report",4.0,"{""build a chart"" : 2.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 3.0, ""run analysis"" : 3.0, ""download report"" : 1.0, ""create report"" : 2.0, ""share report"" : 1.0}","run analysis",8.0,"{""ID_37632"" : 1.0, ""ID_25813"" : 1.0, ""ID_20341"" : 1.0, ""ID_25010"" : 1.0}",ID_20341,4.0,"{""ID_17238"" : 1.0, ""ID_15853"" : 1.0, ""ID_36202"" : 1.0, ""ID_27639"" : 1.0, ""ID_37632"" : 2.0, ""ID_33194"" : 1.0, ""ID_10240"" : 1.0, ""ID_25010"" : 1.0, ""ID_20341"" : 2.0, ""ID_25813"" : 3.0}",ID_25813,10.0
"Source Analysis",2018-10-01,133088,12,2019-10-01,2019-04-01,242885,28083852640,"financial services",TX,Crosby,77532,33.5778818,-101.2855737,enterprise,1,"Emilio Aquino",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,20.57014,0,71.8621,0,2,7,9.915278,1,21.1191,1,"{""share report"" : 1.0, ""launch a job"" : 1.0}","launch a job",2.0,"{""launch a job"" : 1.0, ""sign in"" : 1.0, ""download report"" : 2.0, ""share report"" : 2.0, ""download data"" : 1.0}","download report",5.0,"{""ID_32207"" : 1.0, ""ID_22717"" : 1.0}",ID_22717,2.0,"{""ID_19521"" : 2.0, ""ID_36497"" : 1.0, ""ID_10058"" : 1.0, ""ID_22717"" : 1.0, ""ID_32207"" : 2.0}",ID_19521,5.0
"Source Analysis Solutions",2012-04-01,129502,12,2013-04-01,2012-10-01,161071,10605545826,energy,AL,Chancellor,36316,31.1815634,-85.8771592,enterprise,1,"Gilda Stevens",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0
"Source Architecture Star",2018-04-01,231461,12,2019-04-01,2018-10-01,168171,23186791443,banking,IA,Soldier,51572,41.9850229,,business_essentials,1,"Araceli Blaylock",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,14.67589,0,61.64704,0,7,15,3.375463,1,10.61047,1,"{""upload data"" : 1.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""invite team member"" : 1.0}","download report",5.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 2.0, ""run analysis"" : 2.0, ""download report"" : 2.0, ""create report"" : 2.0, ""invite team member"" : 2.0, ""share report"" : 1.0, ""download data"" : 1.0}","create report",10.0,"{""ID_37446"" : 2.0, ""ID_37591"" : 1.0, ""ID_37565"" : 1.0, ""ID_36930"" : 1.0, ""ID_31551"" : 1.0, ""ID_14450"" : 1.0}",ID_37446,6.0,"{""ID_37446"" : 3.0, ""ID_37591"" : 1.0, ""ID_37565"" : 2.0, ""ID_39645"" : 1.0, ""ID_38200"" : 1.0, ""ID_36930"" : 2.0, ""ID_15462"" : 2.0, ""ID_31551"" : 1.0, ""ID_30029"" : 1.0, ""ID_14450"" : 1.0}",ID_37446,10.0
"Source Atlantic",2017-11-01,10000,24,2019-11-01,2019-05-01,34849,4558286110,healthcare,CT,"New Haven",6509,30.3311445,-97.7454618,business_essentials,1,"Gilda Stevens",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,18.02778,0,78.31502,0,2,8,12.1,1,23.35972,1,"{""upload data"" : 2.0}","upload data",1.0,"{""upload data"" : 2.0, ""sign in"" : 1.0, ""run analysis"" : 2.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0}","run analysis",6.0,"{""ID_14852"" : 1.0, ""ID_18089"" : 1.0}",ID_14852,2.0,"{""ID_12764"" : 1.0, ""ID_18089"" : 1.0, ""ID_19961"" : 2.0, ""ID_23609"" : 1.0, ""ID_14852"" : 1.0, ""ID_12774"" : 1.0, ""ID_18366"" : 1.0}",ID_19961,7.0
"Source Bell Max",2014-08-01,158009,24,2016-08-01,2016-02-01,42991,4166394195,healthcare,OH,Eastlake,44097,41.6490337,-81.4378991,enterprise,0,"Gilda Stevens",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,14.64398,0,98.38836,0,3,25,8.158681,1,7.050608,1,"{""download report"" : 1.0, ""upload data"" : 2.0}","upload data",2.0,"{""build a chart"" : 2.0, ""upload data"" : 3.0, ""launch a job"" : 4.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 4.0, ""create report"" : 1.0, ""invite team member"" : 2.0, ""share report"" : 2.0, ""download data"" : 4.0}","download data",10.0,"{""ID_17927"" : 1.0, ""ID_22695"" : 1.0, ""ID_28442"" : 1.0}",ID_17927,3.0,"{""ID_37044"" : 2.0, ""ID_26829"" : 3.0, ""ID_30286"" : 1.0, ""ID_12603"" : 5.0, ""ID_39580"" : 2.0, ""ID_17927"" : 1.0, ""ID_22695"" : 4.0, ""ID_19374"" : 1.0, ""ID_28442"" : 2.0, ""ID_21599"" : 4.0}",ID_12603,10.0
"Source Bell Max",2014-08-01,95123,12,2017-08-01,2017-02-01,42991,4166394195,healthcare,OH,Eastlake,44097,41.6490337,-81.4378991,starter_pack,0,"Alonso Houle",1,"{""product"" : 1.0, ""super"" : 1.0, ""good"" : 1.0}","Super good product",3.0,0,3,1,158009.0,0,24.0,"{""24"" : 1.0}",24,1.0,"{""Gilda Stevens"" : 1.0}","Gilda Stevens",1.0,0.0,1.0,0.0,enterprise,1.0,15.9713,0,90.28406,0,3,21,13.19861,1,8.730451,1,"{""launch a job"" : 1.0, ""sign in"" : 1.0, ""invite team member"" : 1.0}","invite team member",3.0,"{""build a chart"" : 3.0, ""upload data"" : 2.0, ""launch a job"" : 1.0, ""sign in"" : 4.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""create report"" : 1.0, ""invite team member"" : 2.0, ""share report"" : 3.0, ""download data"" : 2.0}","sign in",10.0,"{""ID_39580"" : 2.0, ""ID_17927"" : 1.0}",ID_39580,2.0,"{""ID_26829"" : 2.0, ""ID_30286"" : 1.0, ""ID_12603"" : 1.0, ""ID_39580"" : 5.0, ""ID_12331"" : 5.0, ""ID_17927"" : 1.0, ""ID_22695"" : 2.0, ""ID_19374"" : 2.0, ""ID_28442"" : 1.0, ""ID_21599"" : 1.0}",ID_12331,10.0
"Source Bell Max",2014-08-01,106359,12,2018-08-01,2018-02-01,42991,4166394195,healthcare,OH,Eastlake,44097,41.6490337,-81.4378991,business_essentials,0,"Junior Large",1,"{""nice"" : 1.0}",nice,10.0,0,10,2,126566.0,0,18.0,"{""24"" : 1.0, ""12"" : 1.0}",12,2.0,"{""Gilda Stevens"" : 1.0, ""Alonso Houle"" : 1.0}","Alonso Houle",2.0,0.0,1.0,1.0,enterprise,2.0,16.68796,0,57.61173,0,3,9,9.656597,1,21.35104,1,"{""create report"" : 1.0, ""upload data"" : 1.0, ""invite team member"" : 1.0}","create report",3.0,"{""upload data"" : 1.0, ""launch a job"" : 3.0, ""sign in"" : 1.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 2.0}","launch a job",6.0,"{""ID_19374"" : 1.0, ""ID_37044"" : 1.0, ""ID_21599"" : 1.0}",ID_19374,3.0,"{""ID_37044"" : 1.0, ""ID_30286"" : 1.0, ""ID_12603"" : 2.0, ""ID_12331"" : 1.0, ""ID_17927"" : 2.0, ""ID_19374"" : 1.0, ""ID_21599"" : 1.0}",ID_12603,7.0
"Source Bell Max",2014-08-01,56492,12,2019-08-01,2019-02-01,42991,4166394195,healthcare,OH,Eastlake,44097,41.6490337,-81.4378991,enterprise,0,"Kira Sharpe",1,"{""is"" : 1.0, ""nice"" : 1.0, ""delver"" : 1.0, ""cool"" : 1.0, ""boy"" : 2.0, ""and"" : 1.0, ""item"" : 1.0}","nice item.. and delver boy is cool boy..😊😊😊😊",4.0,0,4,3,119830.3,0,16.0,"{""12"" : 2.0, ""24"" : 1.0}",12,2.0,"{""Junior Large"" : 1.0, ""Alonso Houle"" : 1.0, ""Gilda Stevens"" : 1.0}","Alonso Houle",3.0,1.0,1.0,1.0,business_essentials,3.0,16.00972,0,85.61931,0,2,16,5.788889,1,10.70458,1,"{""invite team member"" : 1.0, ""download report"" : 1.0}","download report",2.0,"{""build a chart"" : 2.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""run analysis"" : 2.0, ""download report"" : 3.0, ""invite team member"" : 4.0, ""share report"" : 3.0}","invite team member",7.0,"{""ID_26829"" : 2.0}",ID_26829,1.0,"{""ID_26829"" : 4.0, ""ID_30286"" : 1.0, ""ID_12603"" : 1.0, ""ID_39580"" : 1.0, ""ID_17927"" : 1.0, ""ID_19374"" : 3.0, ""ID_28442"" : 3.0, ""ID_21599"" : 2.0}",ID_26829,8.0
"Source Bell Max",2014-08-01,71733,24,2021-08-01,2021-02-01,42991,4166394195,healthcare,OH,Eastlake,44097,41.6490337,-81.4378991,business_essentials,0,"Nicolas Buxton",0,,"Loved it, its good for just laptop mouse and keyboard. It should not be used for very heavy things, otherwise it starts shaking.For WFH, laptop, keyboard, mouse, speaker. Its perfect",,,3,4,103995.8,0,15.0,"{""12"" : 3.0, ""24"" : 1.0}",12,2.0,"{""Alonso Houle"" : 1.0, ""Kira Sharpe"" : 1.0, ""Junior Large"" : 1.0, ""Gilda Stevens"" : 1.0}","Alonso Houle",4.0,1.0,2.0,1.0,enterprise,3.0,22.22049,0,63.09041,0,8,16,4.20625,1,11.38069,1,"{""sign in"" : 2.0, ""run analysis"" : 1.0, ""create report"" : 3.0, ""invite team member"" : 1.0, ""download data"" : 1.0}","create report",5.0,"{""upload data"" : 1.0, ""sign in"" : 5.0, ""run analysis"" : 1.0, ""create report"" : 3.0, ""invite team member"" : 3.0, ""share report"" : 2.0, ""download data"" : 1.0}","sign in",7.0,"{""ID_37044"" : 1.0, ""ID_26829"" : 1.0, ""ID_30286"" : 1.0, ""ID_12603"" : 1.0, ""ID_12331"" : 1.0, ""ID_22695"" : 1.0, ""ID_19374"" : 1.0, ""ID_28442"" : 1.0}",ID_12331,8.0,"{""ID_37044"" : 1.0, ""ID_26829"" : 1.0, ""ID_30286"" : 3.0, ""ID_12603"" : 4.0, ""ID_39580"" : 2.0, ""ID_12331"" : 1.0, ""ID_22695"" : 1.0, ""ID_19374"" : 2.0, ""ID_28442"" : 1.0}",ID_12603,9.0
"Source Construction Building",2020-06-01,86278,12,2021-06-01,2020-12-01,172701,15458208972,healthcare,IL,"Mason City",62664,40.2022663,,business_essentials,1,"Gregory Hammer",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,9.528472,0,110.5474,0,2,15,0.9291667,1,12.02599,1,"{""upload data"" : 1.0, ""download report"" : 1.0}","download report",2.0,"{""build a chart"" : 3.0, ""upload data"" : 1.0, ""launch a job"" : 2.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 3.0}","build a chart",9.0,"{""ID_20423"" : 1.0, ""ID_21044"" : 1.0}",ID_20423,2.0,"{""ID_19821"" : 2.0, ""ID_27494"" : 3.0, ""ID_31287"" : 2.0, ""ID_11847"" : 1.0, ""ID_21044"" : 1.0, ""ID_20423"" : 1.0, ""ID_34819"" : 1.0, ""ID_27548"" : 2.0, ""ID_18726"" : 1.0, ""ID_13848"" : 1.0}",ID_27494,10.0
"Source Contract",2017-10-01,196017,24,2019-10-01,2019-04-01,202978,21334044949,telecom,TX,Alpine,79830,30.3602181,-103.6628596,business_essentials,0,"Simone Rutter",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,15.8026,0,73.24679,0,4,16,9.644444,1,10.49704,1,"{""download report"" : 3.0, ""upload data"" : 1.0}","download report",2.0,"{""build a chart"" : 3.0, ""upload data"" : 2.0, ""launch a job"" : 1.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 3.0, ""invite team member"" : 1.0, ""share report"" : 2.0, ""download data"" : 1.0}","build a chart",9.0,"{""ID_29897"" : 2.0, ""ID_37262"" : 1.0, ""ID_31140"" : 1.0}",ID_29897,3.0,"{""ID_24283"" : 1.0, ""ID_25055"" : 1.0, ""ID_21086"" : 3.0, ""ID_15391"" : 1.0, ""ID_17351"" : 1.0, ""ID_37262"" : 1.0, ""ID_22792"" : 2.0, ""ID_31140"" : 1.0, ""ID_33290"" : 3.0, ""ID_29897"" : 2.0}",ID_21086,10.0
"Source Contract",2017-10-01,312118,24,2021-10-01,2021-04-01,202978,21334044949,telecom,TX,Alpine,79830,30.3602181,-103.6628596,starter_pack,1,"Simone Rutter",0,,good,,,2,1,196017.0,0,24.0,"{""24"" : 1.0}",24,1.0,"{""Simone Rutter"" : 1.0}","Simone Rutter",1.0,1.0,0.0,0.0,business_essentials,1.0,12.23698,0,95.61473,0,4,14,8.930093,1,13.45369,1,"{""build a chart"" : 1.0, ""download report"" : 1.0, ""launch a job"" : 1.0, ""create report"" : 1.0}","build a chart",4.0,"{""build a chart"" : 3.0, ""upload data"" : 1.0, ""launch a job"" : 2.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""create report"" : 2.0, ""invite team member"" : 1.0}","build a chart",8.0,"{""ID_25055"" : 1.0, ""ID_22792"" : 1.0, ""ID_33290"" : 1.0, ""ID_37262"" : 1.0}",ID_22792,4.0,"{""ID_25055"" : 1.0, ""ID_26928"" : 4.0, ""ID_21086"" : 1.0, ""ID_15391"" : 1.0, ""ID_17351"" : 1.0, ""ID_37262"" : 2.0, ""ID_22792"" : 2.0, ""ID_33290"" : 1.0, ""ID_29897"" : 1.0}",ID_26928,9.0
"Source Contract Star",2013-06-01,226434,12,2014-06-01,2013-12-01,45747,4977220317,other,MN,Karlstad,56732,48.5775203,-96.5189577,starter_pack,0,"Hillary Cuellar",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,18.92708,0,80.76016,0,5,19,4.16875,1,9.07037,1,"{""create report"" : 1.0, ""run analysis"" : 2.0, ""download data"" : 1.0, ""build a chart"" : 1.0}","run analysis",4.0,"{""build a chart"" : 4.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""run analysis"" : 2.0, ""download report"" : 3.0, ""create report"" : 1.0, ""invite team member"" : 3.0, ""share report"" : 2.0, ""download data"" : 2.0}","build a chart",9.0,"{""ID_35565"" : 2.0, ""ID_32263"" : 1.0, ""ID_30951"" : 1.0, ""ID_21255"" : 1.0}",ID_35565,4.0,"{""ID_31205"" : 2.0, ""ID_23582"" : 1.0, ""ID_35565"" : 2.0, ""ID_32407"" : 1.0, ""ID_22998"" : 1.0, ""ID_32263"" : 2.0, ""ID_12295"" : 2.0, ""ID_30943"" : 2.0, ""ID_30951"" : 5.0, ""ID_21255"" : 1.0}",ID_30951,10.0
"Source Contract Star",2013-06-01,183798,12,2015-06-01,2014-12-01,45747,4977220317,other,MN,Karlstad,56732,48.5775203,-96.5189577,business_essentials,0,"Brandie Tam",1,"{""buying"" : 1.0, ""worth"" : 1.0, ""it"" : 1.0}","Worth buying it",9.0,0,9,1,226434.0,0,12.0,"{""12"" : 1.0}",12,1.0,"{""Hillary Cuellar"" : 1.0}","Hillary Cuellar",1.0,0.0,0.0,1.0,starter_pack,1.0,6.191319,0,106.2818,0,2,17,10.98264,1,10.88659,1,"{""run analysis"" : 1.0, ""share report"" : 1.0}","run analysis",2.0,"{""build a chart"" : 1.0, ""upload data"" : 3.0, ""launch a job"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 1.0, ""create report"" : 2.0, ""invite team member"" : 3.0, ""share report"" : 4.0}","share report",8.0,"{""ID_31205"" : 1.0, ""ID_12295"" : 1.0}",ID_12295,2.0,"{""ID_31205"" : 4.0, ""ID_23582"" : 3.0, ""ID_35565"" : 1.0, ""ID_32407"" : 1.0, ""ID_22998"" : 3.0, ""ID_12295"" : 2.0, ""ID_30951"" : 2.0, ""ID_21255"" : 1.0}",ID_31205,8.0
"Source Contract Star",2013-06-01,310857,12,2016-06-01,2015-12-01,45747,4977220317,other,MN,Karlstad,56732,48.5775203,-96.5189577,business_essentials,1,"Mamie Carlos",1,"{""are"" : 1.0, ""is"" : 2.0, ""good"" : 1.0, ""price"" : 1.0, ""balance"" : 1.0, ""not"" : 1.0, ""shaking"" : 1.0, ""legs"" : 1.0, ""high"" : 1.0}","Legs are shaking balance is not good price is high",10.0,0,10,2,205116.0,0,12.0,"{""12"" : 2.0}",12,1.0,"{""Brandie Tam"" : 1.0, ""Hillary Cuellar"" : 1.0}","Brandie Tam",2.0,1.0,0.0,1.0,business_essentials,2.0,3.068056,0,120.686,0,1,14,,1,13.09231,1,"{""sign in"" : 1.0}","sign in",1.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""create report"" : 1.0, ""invite team member"" : 2.0, ""download data"" : 3.0}","download data",9.0,"{""ID_22998"" : 1.0}",ID_22998,1.0,"{""ID_31205"" : 3.0, ""ID_23582"" : 2.0, ""ID_33613"" : 1.0, ""ID_35565"" : 2.0, ""ID_32407"" : 2.0, ""ID_22998"" : 1.0, ""ID_32263"" : 2.0, ""ID_22353"" : 1.0}",ID_31205,8.0
"Source Design Studio",2021-04-01,82261,12,2022-04-01,2021-10-01,202020,16231229365,insurance,RI,Forestdale,2824,41.9945427,,starter_pack,0,"Alonso Houle",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,27.57639,0,89.31244,0,1,12,,1,10.66705,1,"{""run analysis"" : 1.0}","run analysis",1.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""create report"" : 3.0, ""invite team member"" : 1.0, ""download data"" : 1.0}","create report",9.0,"{""ID_25103"" : 1.0}",ID_25103,1.0,"{""ID_16161"" : 2.0, ""ID_16057"" : 1.0, ""ID_38774"" : 1.0, ""ID_30484"" : 1.0, ""ID_21220"" : 1.0, ""ID_14567"" : 2.0, ""ID_33859"" : 3.0, ""ID_25103"" : 1.0}",ID_33859,8.0
"Source Design Studio",2021-04-01,105365,12,2023-04-01,2022-10-01,202020,16231229365,insurance,RI,Forestdale,2824,41.9945427,,enterprise,0,"Maura Jeter",1,"{""for"" : 2.0, ""got"" : 1.0, ""best"" : 1.0, ""students"" : 1.0, ""it"" : 1.0, ""22k"" : 1.0}","best for students got it for 22k",8.0,0,8,1,82261.0,0,12.0,"{""12"" : 1.0}",12,1.0,"{""Alonso Houle"" : 1.0}","Alonso Houle",1.0,0.0,0.0,1.0,starter_pack,1.0,23.58958,0,76.725,0,1,7,,1,24.7037,1,"{""share report"" : 1.0}","share report",1.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 2.0}","share report",6.0,"{""ID_33859"" : 1.0}",ID_33859,1.0,"{""ID_30484"" : 3.0, ""ID_14567"" : 1.0, ""ID_33859"" : 2.0, ""ID_16161"" : 1.0}",ID_30484,4.0
"Source East Direct",2013-09-01,108059,24,2015-09-01,2015-03-01,79655,8615917631,insurance,WV,Itmann,24847,37.5734473,-81.4181586,starter_pack,1,"Kira Sharpe",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,16.67431,0,87.35772,0,4,18,7.227315,1,9.890645,1,"{""download data"" : 2.0, ""build a chart"" : 1.0, ""create report"" : 1.0}","download data",3.0,"{""build a chart"" : 5.0, ""launch a job"" : 2.0, ""sign in"" : 2.0, ""run analysis"" : 2.0, ""download report"" : 1.0, ""create report"" : 2.0, ""invite team member"" : 1.0, ""download data"" : 3.0}","build a chart",8.0,"{""ID_17323"" : 1.0, ""ID_10051"" : 1.0, ""ID_32864"" : 2.0}",ID_32864,3.0,"{""ID_32864"" : 2.0, ""ID_19524"" : 3.0, ""ID_14235"" : 2.0, ""ID_17323"" : 3.0, ""ID_10051"" : 3.0, ""ID_16821"" : 1.0, ""ID_12802"" : 1.0, ""ID_19696"" : 3.0}",ID_10051,8.0
"Source Electronic People",2018-01-01,49591,36,2021-01-01,2020-07-01,222354,24625104480,healthcare,WY,Torrington,82240,42.062465,-104.184394,business_essentials,1,"Kira Sharpe",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.338426,0,72.46931,0,3,15,2.747569,1,12.68452,1,"{""launch a job"" : 3.0}","launch a job",1.0,"{""build a chart"" : 4.0, ""upload data"" : 1.0, ""launch a job"" : 3.0, ""run analysis"" : 2.0, ""download report"" : 1.0, ""create report"" : 2.0, ""share report"" : 2.0}","build a chart",7.0,"{""ID_10016"" : 1.0, ""ID_22708"" : 1.0, ""ID_27947"" : 1.0}",ID_10016,3.0,"{""ID_18867"" : 2.0, ""ID_22708"" : 2.0, ""ID_10016"" : 3.0, ""ID_11010"" : 2.0, ""ID_11294"" : 1.0, ""ID_27947"" : 1.0, ""ID_30839"" : 2.0, ""ID_27191"" : 2.0}",ID_10016,8.0
"Source Future Consulting",2014-05-01,170526,12,2015-05-01,2014-11-01,210356,13791261406,"financial services",TX,"Fort Worth",76178,32.753177,,starter_pack,0,"Alonso Houle",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,10.59896,0,102.7413,0,4,35,7.309028,1,5.1923,1,"{""invite team member"" : 1.0, ""sign in"" : 1.0, ""launch a job"" : 1.0, ""upload data"" : 1.0}","invite team member",4.0,"{""build a chart"" : 1.0, ""upload data"" : 3.0, ""launch a job"" : 3.0, ""sign in"" : 4.0, ""run analysis"" : 2.0, ""download report"" : 5.0, ""create report"" : 6.0, ""invite team member"" : 6.0, ""share report"" : 3.0, ""download data"" : 2.0}","create report",10.0,"{""ID_28472"" : 1.0, ""ID_16740"" : 1.0, ""ID_15478"" : 1.0, ""ID_19472"" : 1.0}",ID_15478,4.0,"{""ID_13151"" : 5.0, ""ID_32226"" : 1.0, ""ID_33352"" : 2.0, ""ID_14722"" : 1.0, ""ID_33286"" : 1.0, ""ID_28472"" : 3.0, ""ID_14354"" : 2.0, ""ID_38595"" : 3.0, ""ID_16740"" : 2.0, ""ID_15478"" : 3.0, ""ID_28209"" : 3.0, ""ID_15437"" : 2.0, ""ID_36960"" : 2.0, ""ID_26231"" : 1.0, ""ID_19472"" : 4.0}",ID_13151,15.0
